X0,Y0,X1,Y1,X2,Y2
469,141.494,,,,
470,140.943,,,,
471,140.411,,,,
472,140.411,,,,
473,139.880,,,,
474,139.329,,,,
475,138.797,,,,
476,138.797,,,,
477,138.266,,,,
478,137.715,,,,
479,137.184,,,,
480,136.652,,,,
481,135.570,,,,
482,133.956,,,,
483,132.342,,,,
484,130.728,,,,
485,129.114,,,,
486,127.500,,,,
487,125.886,,,,
488,123.734,,,,
489,121.044,,,,
490,118.354,,,,
491,115.127,,,,
492,112.437,,,,
493,109.747,,,,
494,109.215,,,,
495,109.215,,,,
496,112.437,,,,
497,117.278,,,,
498,123.734,,,,
499,129.114,,,,
500,132.880,,,,
501,136.108,,,,
502,138.259,,,,
503,140.411,,,,
504,142.025,,,,
505,143.108,,,,
506,143.639,,,,
507,143.639,,,,
508,143.639,,,,
509,143.108,,,,
510,142.557,,,,
511,142.025,,,,
512,141.494,,,,
513,140.943,,,,
514,140.411,,,,
515,139.880,,,,
516,139.329,,,,
517,138.797,,,,
518,138.797,,,,
519,138.266,,,,
520,137.715,,,,
521,137.184,,,,
522,136.652,,,,
523,136.101,,,,
524,135.038,,,,
525,134.487,,,,
526,133.424,,,,
527,131.804,,,,
528,129.652,,,,
529,127.500,,,,
530,126.418,,,,
531,124.810,,,,
532,123.196,,,,
533,120.506,,,,
534,118.354,,,,
535,115.665,,,,
536,112.975,,,,
537,110.823,,,,
538,109.747,,,,
539,110.823,,,,
540,114.589,,,,
541,120.506,,,,
542,126.962,,,,
543,131.266,,,,
544,133.956,,,,
545,135.570,,,,
546,137.184,,,,
547,138.266,,,,
548,139.329,,,,
549,139.880,,,,
550,140.943,,,,
551,141.494,,,,
552,142.025,,,,
553,142.025,,,,
554,142.025,,,,
555,141.494,,,,
556,140.943,,,,
557,140.411,,,,
558,140.411,,,,
559,140.411,,,,
560,139.880,,,,
561,139.329,,,,
562,138.797,,,,
563,138.266,,,,
564,137.715,,,,
565,136.652,,,,
566,136.101,,,,
567,135.038,,,,
568,134.487,,,,
569,133.424,,,,
570,132.342,,,,
571,131.259,,,,
572,129.652,,,,
573,128.038,,,,
574,125.348,,,,
575,122.120,,,,
576,117.816,,,,
577,113.513,,,,
578,110.285,,,,
579,108.665,,,,
580,109.209,,,,
581,112.975,,,,
582,118.892,,,,
583,125.348,,,,
584,130.190,,,,
585,133.418,,,,
586,135.570,,,,
587,137.184,,,,
588,138.797,,,,
589,139.880,,,,
590,140.943,,,,
591,141.494,,,,
592,142.557,,,,
593,142.557,,,,
594,142.557,,,,
595,142.025,,,,
596,142.025,,,,
597,141.494,,,,
598,140.943,,,,
599,140.411,,,,
600,139.880,,,,
601,139.329,,,,
602,138.266,,,,
603,137.715,,,,
604,137.184,,,,
605,136.652,,,,
606,136.101,,,,
607,135.038,,,,
608,133.956,,,,
609,132.342,,,,
610,131.259,,,,
611,129.652,,,,
612,128.576,,,,
613,127.500,,,,
614,126.424,,,,
615,124.810,,,,
616,121.582,,,,
617,118.354,,,,
618,114.051,,,,
619,110.285,,,,
620,107.595,,,,
621,106.519,,,,
622,107.595,,,,
623,111.361,,,,
624,117.816,,,,
